Internal_ID,MBLU,Block,Lot,Unit,Location,Primary_Use,Bldg_,Stories,Living_AreaGBA,Heat_Type_Desc,Line_
1704,    217,     86,      0,       ,51 GRATUITY RD,1010,1,2,3996,Forced Air-Duc,1
1705,    110,     23,      0,       ,219 MILL ST,1010,1,1.75,1272,Hot Water,1
1707,    110,     20,      0,       ,179 MILL ST,1010,1,1.5,3412,Hot Water,1
1708,    212,     14,      0,       ,137 MAPLE AVE,1010,1,2,4124,Hot Water,1
1709,    212,     16,      0,       ,134 MAPLE AVE,0109,1,1.75,842,Hot Water,1
1709,    212,     16,      0,       ,134 MAPLE AVE,0109,2,2,1542,Hot Water,1
1710,    110,     19,      0,       ,167 MILL ST ,1010,1,2,3164,Forced Air-Duc,1
1711,    217,     82,      0,       ,74 JENKINS RD,1010,1,2,3347,Forced Air-Duc,1
1712,    217,     81,      0,       ,80 JENKINS RD,1010,1,2,2294,Hot Water,1
1713,    217,     83,      0,       ,66 JENKINS RD,1010,1,2,2172,Hot Water,1
1714,    217,     85,      0,       ,32 JENKINS RD,1010,1,1,1372,Hot Water,1
1715,    110,     18,      0,       ,157 MILL ST ,1010,1,2,2504,Hot Water,1
1716,    109,     25,      0,       ,135 MILL ST,1010,1,2,3559,Forced Air-Duc,1
1717,    110,     10,      0,       ,21 ARLINGTON ST,1010,1,1.75,2222,Forced Air-Duc,1
1718,    110,     11,      0,       ,210 MILL ST,1010,1,2,1632,Hot Water,1
1719,    110,     12,      0,       ,206 MILL ST,1010,1,1.5,1733,Hot Water,1
1725,    110,      4,      0,       ,399 MAIN ST,1010,1,1,2051,Hot Water,1
1726,    110,      5,      0,       ,403 MAIN ST,1010,1,2,1568,Forced Air-Duc,1
1728,    110,      6,      0,       ,415 MAIN ST,1010,1,2,2247,Hot Water,1
1729,    110,     17,      0,       ,148 MILL ST,1010,1,2,1563,Hot Water,1
1731,    110,     16,      0,       ,150 MILL ST,1010,1,2,1280,Hot Water,1
1732,    109,     27,      0,       ,106 MILL ST ,1010,1,1.75,3331,Forced Air-Duc,1
1733,    216,     65,      0,       ,37 NOD RD,1010,1,2,2419,Forced Air-Duc,1
1735,    216,     66,      0,       ,51 NOD RD ,1010,1,1.75,2774,Electr Basebrd,1
1736,    216,     67,      0,       ,63 NOD RD,1010,1,1.75,2308,Forced Air-Duc,1
1737,    216,     68,      0,       ,65 NOD RD,1010,1,1.75,1468,Hot Water,1
1739,    216,     69,      0,       ,67 NOD RD,1010,1,1,840,Forced Air-Duc,1
1742,    216,     84,      0,       ,8 NOD RD,1010,1,1,1094,Forced Air-Duc,1
1744,    216,     81,      0,       ,50 NOD RD,1010,1,1.75,1455,Hot Water,1
1745,    216,     80,      0,       ,54 NOD RD,1010,1,1.75,1329,Forced Air-Duc,1
1746,    216,     85,      0,       ,600 MAIN ST,1010,1,2,1768,Forced Air-Duc,1
1748,    216,     83,      0,       ,18 NOD RD ,1010,1,2,2728,Forced Air-Duc,1
1749,    216,     91,      0,       ,550 MAIN ST,1010,1,1,1404,Forced Air-Duc,1
1750,    216,     75,      0,       ,124 NOD RD,1010,1,1,1344,Hot Water,1
1751,    216,     76,      0,       ,102 NOD RD,1010,1,2,2805,Hot Water,1
1752,    216,     77,      0,       ,96 NOD RD,1010,1,2,2485,Forced Air-Duc,1
1754,    216,     90,      0,       ,556 MAIN ST,1010,1,1,1560,Hot Water,1
1755,    216,     92,      0,       ,546 MAIN ST,1090,1,1,686,Forced Air-Duc,1
1755,    216,     92,      0,       ,546 MAIN ST,1090,2,1,1115,Forced Air-Duc,1
1756,    216,     88,      0,       ,580 MAIN ST,1010,1,1.75,1460,Hot Water,1
1758,    216,     89,      0,       ,570 MAIN ST,1010,1,1.5,1424,Hot Water,1
1761,    216,     79,      0,       ,70 NOD RD,1010,1,1,1702,Forced Air-Duc,1
1762,    216,     74,      0,       ,126 NOD RD,0101,1,2,1968,Floor Furnace,1
1769,    216,     98,      0,       ,478 MAIN ST,1040,1,2,1700,Forced Air-Duc,1
1772,    110,     30,      0,       ,452 MAIN ST,1010,1,1,1027,Hot Water,1
1774,    216,    106,      0,       ,28 TAYLOR ST,1010,1,1,1212,Forced Air-Duc,1
1775,    110,     31,      0,       ,20 TAYLOR ST,1010,1,1,1627,Forced Air-Duc,1
1776,    216,    100,      0,       ,27 TAYLOR ST,1010,1,1,1752,Hot Water,1
1781,    112,     75,      0,       ,280 MAIN ST,1010,1,2,3780,Hot Water,1
1787,    111,     14,      0,       ,36 CHAMPNEY ST,1010,1,1,1056,Hot Water,1
1788,    112,     77,      0,       ,17 SCHOOL ST,1010,1,2,3293,Forced Air-Duc,1
1789,    112,     78,      0,       ,25 SCHOOL ST,1040,1,2,3672,Steam,1
1790,    111,     13,      0,       ,44 CHAMPNEY ST,1010,1,1.75,1402,Forced Air-Duc,1
1791,    111,     12,      0,       ,46 CHAMPNEY ST,1010,1,1.75,2467,Forced Air-Duc,1
1792,    111,     11,      0,       ,50 CHAMPNEY ST,1010,1,1.75,2424,Steam,1
1793,    111,     10,      0,       ,54 CHAMPNEY ST,1010,1,2,2592,Forced Air-Duc,1
1794,    111,      9,      0,       ,58 CHAMPNEY ST ,1010,1,2,2349,Hot Water,1
1795,    111,      8,      0,       ,64 CHAMPNEY ST,1010,1,2,1518,Hot Water,1
1797,    226,      1,      0,       ,233 LONGLEY RD,1010,1,1,2072,Forced Air-Duc,1
1798,    111,      6,      0,       ,68 CHAMPNEY ST,1040,1,2,3980,Hot Water,1
1799,    111,      5,      0,       ,72 CHAMPNEY ST,1010,1,2,1092,Forced Air-Duc,1
1801,    111,      3,      0,       ,86-88-90-92 CHAMPNEY ST,1110,1,2,3774,Hot Water,1
1802,    111,      2,      0,       ,111 HOLLIS ST,1050,1,2.75,4042,Steam,1
1804,    112,     83,      0,       ,49 SCHOOL ST,1010,1,1.75,2348,Hot Water,1
1806,    112,    107,      0,       ,97 HOLLIS ST ,1110,1,2.75,7775,Steam,1
1807,    111,      1,      0,       ,103-103A HOLLIS ST,1010,1,2,2822,Hot Water,1
1808,    112,     79,      0,       ,33 SCHOOL ST,1010,1,1.75,2628,Hot Water,1
1809,    112,     80,      0,       ,37 SCHOOL ST ,1010,1,2,1908,Hot Water,1
1810,    112,     81,      0,       ,45 SCHOOL ST,0311,1,2,4961,Hot Water,1
1811,    112,    108,      1,       ,96 HOLLIS ST,1010,1,3,3694,Hot Water,1
1812,    111,     65,      0,       ,114 HOLLIS ST,1010,1,2,8076,Hot Water,1
1814,    111,     63,      0,       ,130 HOLLIS ST,1040,1,2,2267,Hot Water,1
1815,    111,     62,      0,       ,136 HOLLIS ST,1040,1,2,2664,Hot Water,1
1817,    111,     60,      0,       ,154 HOLLIS ST,1010,1,2,2385,Hot Water,1
1818,    111,     59,      0,       ,158 HOLLIS ST,1010,1,1.5,2869,Hot Water,1
1819,    111,     61,      0,       ,7 WOOD LN,1010,1,1,806,Hot Air-no Duc,1
1820,    111,     55,      0,       ,16 MARTINS POND RD,1010,1,1.75,1685,Hot Water,1
1821,    111,     56,      0,       ,46 WOOD LN ,1010,1,1.75,4554,Hot Water,1
1822,    111,     57,      0,       ,38 WOOD LN ,1010,1,2,2203,Hot Water,1
1823,    111,     54,      0,       ,38 MARTINS POND RD,1010,1,2,3015,Hot Water,1
1824,    111,     52,      0,       ,48 MARTINS POND RD,1010,1,1.75,2056,Steam,1
1825,    111,     53,      0,       ,42 MARTINS POND RD,1010,1,1.5,2772,Forced Air-Duc,1
1827,    224,     26,      0,       ,90 MARTINS POND RD ,1010,1,1,1722,Hot Water,1
1828,    224,     34,      0,       ,72 MARTINS POND RD,1010,1,1.75,1389,Forced Air-Duc,1
1829,    224,     25,      0,       ,94 MARTINS POND RD,1010,1,1,820,Forced Air-Duc,1
1831,    224,     27,      0,       ,82 MARTINS POND RD,1010,1,1,600,Forced Air-Duc,1
1832,    224,     28,      0,       ,9 CONNOLLY DR,1010,1,1,798,Forced Air-Duc,1
1833,    224,     29,      0,       ,19 CONNOLLY DR,1010,1,1,1364,Hot Water,1
1834,    224,     30,      0,       ,26 CONNOLLY DR,1010,1,1,960,Forced Air-Duc,1
1835,    224,     31,      0,       ,24 CONNOLLY DR,1010,1,1,1648,Hot Water,1
1836,    224,     32,      0,       ,22 CONNOLLY DR,1010,1,1,1008,Forced Air-Duc,1
1837,    224,     33,      0,       ,18 CONNOLLY DR,1010,1,1,1080,Forced Air-Duc,1
1839,    224,     24,      0,       ,162 MARTINS POND RD ,1010,1,,3795,Forced Air-Duc,1
1842,    225,     30,      0,       ,145 LONGLEY RD,0101,1,2,2440,Hot Water,1
1843,    225,     23,      0,       ,28 BREAKNECK RD,1040,1,2,2288,Forced Air-Duc,1
1844,    225,     24,      0,       ,18 BREAKNECK RD ,1010,1,2,1590,Forced Air-Duc,1
1850,    226,    121,      0,       ,212 LONGLEY RD,1010,1,2,2830,Hot Water,1
1851,    225,     33,      0,       ,128 LONGLEY RD,0101,1,2,2688,Forced Air-Duc,1
1853,    225,     54,      0,       ,193 CHICOPEE ROW ,1010,1,2,2608,Hot Water,1
1855,    225,     36,      0,       ,104 LONGLEY RD,1010,1,1.75,1346,Hot Water,1
1858,    225,     38,      0,       ,70 LONGLEY RD,1010,1,2,2806,Forced Air-Duc,1
1860,    225,     39,      0,       ,56 LONGLEY RD,0101,1,2,4068,Hot Water,1
1862,    225,     41,      0,       ,1 CHICOPEE ROW,1010,1,2,2796,Forced Air-Duc,1
1863,    225,     44,      0,       ,51 CHICOPEE ROW,1010,1,2,7122,Forced Air-Duc,1
1869,    216,    103,      0,       ,50 TAYLOR ST,1010,1,1,1572,Hot Water,1
1870,    216,    105,      0,       ,36 TAYLOR ST,1010,1,1,1420,Hot Water,1
1871,    216,    104,      0,       ,44 TAYLOR ST,1010,1,1,1196,Forced Air-Duc,1
1872,    225,     43,      0,       ,39 CHICOPEE ROW,1010,1,2,1930,Hot Water,1
1873,    225,     47,      0,       ,71 CHICOPEE ROW,1010,1,2,1632,Hot Water,1
1874,    225,     48,      0,       ,85 CHICOPEE ROW,1010,1,2,2952,Hot Water,1
1875,    225,     50,      0,       ,97 CHICOPEE ROW ,1010,1,2,2082,Hot Water,1
1877,    225,     51,      0,       ,109 CHICOPEE ROW,1010,1,1.75,1366,Hot Water,1
1879,    110,     33,      0,       ,436 MAIN ST ,0311,1,2,4436,Forced Air-Duc,1
1883,    225,     12,      0,       ,67 COMMON ST,1010,1,2,3700,Forced Air-Duc,1
1885,    111,     36,      0,       ,65 COMMON ST,0101,1,2,5605,Forced Air-Duc,1
1886,    225,     14,      0,       ,125 COMMON ST ,1010,1,1,1264,Forced Air-Duc,1
1887,    225,     13,      0,       ,109 COMMON ST,1010,1,2,1990,Hot Water,1
1892,    110,     40,      0,       ,368 MAIN ST,0130,1,2,3424,Hot Water,1
1893,    110,     38,      0,       ,396 MAIN ST,1010,1,2,1560,Forced Air-Duc,1
1894,    110,     39,      0,       ,386 MAIN ST,1010,1,1.75,1819,Hot Water,1
1895,    111,     32,      0,       ,57 COMMON ST,1010,1,2,2762,Hot Water,1
1896,    111,     33,      0,       ,53 COMMON ST,1010,1,2,2082,Hot Water,1
1898,    111,     31,      0,       ,43 COMMON ST,1010,1,1,2142,Hot Air-no Duc,1
1901,    110,     41,      0,       ,356 MAIN ST,1010,1,2,2800,Hot Water,1
1903,    111,     30,      0,       ,35 COMMON ST,1010,1,2,4036,Steam,1
1904,    111,     28,      0,       ,13 COMMON ST,0101,1,1.75,2672,Hot Water,1
1905,    111,     29,      0,       ,23 COMMON ST ,1010,1,1.75,2427,Hot Water,1
1906,    109,     59,      0,       ,335 MAIN ST,1010,1,2,2242,Steam,1
1907,    225,     22,      0,       ,162 COMMON ST,0101,1,2,2880,Hot Water,1
1909,    109,     57,      0,       ,323 MAIN ST,1010,1,1.75,1666,None,1
1910,    109,     58,      0,       ,329 MAIN ST,1010,1,1.75,1289,Hot Water,1
1911,    112,     66,      0,       ,311 MAIN ST,1010,1,1.75,2268,Hot Water,1
1912,    109,     56,      0,       ,20 FAIRVIEW AVE,1010,1,1.75,1575,Forced Air-Duc,1
1913,    112,     67,      0,       ,3 CHAMPNEY ST,1010,1,2,3608,Steam,1
1914,    111,     17,      0,       ,19 CHAMPNEY ST,1010,1,2,2062,Hot Water,1
1915,    111,     16,      0,       ,13 CHAMPNEY ST,1010,1,1.5,936,Steam,1
1916,    111,     18,      0,       ,29 A & B CHAMPNEY ST ,1040,1,2,1556,Hot Water,1
1917,    111,     19,      0,       ,37 CHAMPNEY ST,1010,1,1.5,2226,Steam,1
1918,    111,     20,      0,       ,43 CHAMPNEY ST,1010,1,2.5,2220,Hot Water,1
1919,    111,     21,      0,       ,47 CHAMPNEY ST ,1040,1,2,2211,Hot Water,1
1920,    111,     22,      0,       ,59 CHAMPNEY ST,1010,1,2,2044,Hot Water,1
1922,    111,     24,      0,       ,77 CHAMPNEY ST,1010,1,1,1280,Hot Water,1
1923,    226,      6,      0,       ,46 SAND HILL RD,1010,1,1,1176,Hot Water,1
1925,    111,     25,      0,       ,83 CHAMPNEY ST ,1010,1,2,3026,Hot Water,1
1926,    111,     26,      0,       ,89 CHAMPNEY ST ,1010,1,2,1780,Forced Air-Duc,1
1927,    111,     27,      0,       ,139 HOLLIS ST,0130,1,2,2172,Hot Water,1
1928,    225,      8,      0,       ,128 COMMON ST,1010,1,1.75,2214,Hot Water,1
1929,    225,      9,      0,       ,106 COMMON ST ,1010,1,2,2434,Hot Water,1
1930,    225,      6,      0,       ,17 BREAKNECK RD,1010,1,1.75,1685,Hot Water,1
1931,    111,     41,      0,       ,169 HOLLIS ST,1010,1,1,2312,Hot Water,1
1932,    111,     42,      0,       ,177 HOLLIS ST,1010,1,1,1188,Forced Air-Duc,1
1933,    111,     45,      0,       ,207 HOLLIS ST,1010,1,1,1488,Hot Water,1
1934,    111,     43,      0,       ,185 HOLLIS ST,1010,1,1.5,1670,Steam,1
1935,    111,     44,      0,       ,191 HOLLIS ST,1010,1,1.75,1563,Hot Water,1
1936,    111,     39,      0,       ,22 COMMON ST,1010,1,2,3545,Forced Air-Duc,1
1937,    111,     38,      0,       ,42 COMMON ST,1010,1,2,3059,Forced Air-Duc,1
1938,    225,      5,      0,       ,43 LONGLEY RD,1010,1,1.5,1306,Forced Air-Duc,1
1939,    225,     10,      0,       ,80 COMMON ST,1040,1,1.75,4524,Hot Water,1
1943,    225,      4,      0,       ,37 LONGLEY RD,1010,1,2,1604,Forced Air-Duc,1
1944,    225,      2,      0,       ,25 LONGLEY RD,1010,1,2,2177,Forced Air-Duc,1
1945,    225,      3,      0,       ,33 LONGLEY RD,1010,1,1,864,Forced Air-Duc,1
1947,    225,     20,      0,       ,222 COMMON ST,1010,1,1,1196,Forced Air-Duc,1
1948,    225,     18,      0,       ,260 COMMON ST ,1030,1,1,1402,Forced Air-Duc,1
1949,    111,     37,      0,       ,62 COMMON ST,1010,1,2,3155,Hot Water,1
1950,    225,      1,      0,       ,15 LONGLEY RD,1010,1,2,2784,Forced Air-Duc,1
1954,    225,     58,      0,       ,196 CHICOPEE ROW,1010,1,2,2816,Hot Water,1
1955,    225,     59,      0,       ,180 CHICOPEE ROW,1010,1,2,4274,Hot Water,1
1956,    232,     29,      0,       ,228 CHICOPEE ROW,1010,1,1.5,1872,Forced Air-Duc,1
1957,    225,     60,      0,       ,166 CHICOPEE ROW,1110,1,2.75,4409,Hot Water,1
1958,    225,     56,      0,       ,222 CHICOPEE ROW,1010,1,1.75,2541,Hot Water,1
1959,    225,     57,      0,       ,210 CHICOPEE ROW,1010,1,1.75,2314,Forced Air-Duc,1
1961,    232,     27,      0,       ,248 CHICOPEE ROW,1010,1,2,2180,Hot Water,1
1962,    111,     46,      0,       ,216 HOLLIS ST,1010,1,2,1615,Steam,1
1963,    225,     19,      0,       ,232 COMMON ST ,1030,1,1,1044,Forced Air-Duc,1
1964,    225,     17,      0,       ,20 SAND HILL RD ,1010,1,2,3201,Forced Air-Duc,1
1965,    225,     64,      0,       ,31 BLOSSOM LN ,1010,1,2,3376,Steam,1
1967,    225,     65,      0,       ,45 BLOSSOM LN,1010,1,2,2244,Hot Water,1
1968,    224,     10,      0,       ,97 BLOSSOM LN,1010,1,1,1081,Forced Air-Duc,1
1969,    224,      7,      0,       ,42 BLOSSOM LN,1010,1,1.75,1783,Hot Water,1
1970,    225,     75,      0,       ,50 BLOSSOM LN,1010,1,1.75,2102,Hot Water,1
1971,    225,     74,      0,       ,62 BLOSSOM LN,1010,1,1,4730,Hot Water,1
1972,    225,     73,      0,       ,76 BLOSSOM LN,1010,1,1,1764,Hot Water,1
1973,    224,      6,      0,       ,88 BLOSSOM LN ,1010,1,1,1300,Hot Water,1
1974,    225,     66,      0,       ,53 BLOSSOM LN,1010,1,2,2346,Hot Water,1
1975,    225,     67,      0,       ,59 BLOSSOM LN,1010,1,1.75,2367,Forced Air-Duc,1
1976,    225,     68,      0,       ,13 BRANCH LN,1040,1,1.5,2573,Forced Air-Duc,1
1978,    225,     70,      0,       ,21 BRANCH LN,1010,1,1,1144,Forced Air-Duc,1
1979,    225,     71,      0,       ,29 BRANCH LN,1010,1,2,1536,Hot Water,1
1980,    224,      9,      0,       ,87 BLOSSOM LN,1010,1,1.75,1901,Hot Water,1
1982,    224,      8,      0,       ,32 BLOSSOM LN,1010,1,1,1204,Forced Air-Duc,1
1983,    225,     76,      0,       ,18 BLOSSOM LN,1010,1,2,2472,Hot Water,1
1984,    224,     15,      0,       ,125 MARTINS POND RD,1010,1,1,3496,Electr Basebrd,1
1985,    111,     51,      0,       ,41 MARTINS POND RD,1010,1,1,1829,Forced Air-Duc,1
1986,    111,     47,      0,       ,200 HOLLIS ST,1010,1,1.75,2897,Hot Water,1
1987,    111,     49,      0,       ,192 HOLLIS ST,1040,1,2,3764,Steam,1
1989,    224,      1,      0,       ,65 MARTINS POND RD,1010,1,1.75,2673,Forced Air-Duc,1
1990,    224,      2,      0,       ,79 MARTINS POND RD,1010,1,1.75,2348,Hot Air-no Duc,1
1991,    224,      3,      0,       ,91 MARTINS POND RD,1010,1,2,1943,Hot Water,1
1992,    224,      4,      0,       ,101 MARTINS POND RD,1010,1,2,1422,Steam,1
1993,    224,     11,      0,       ,103 BLOSSOM LN,1010,1,1,1288,Forced Air-Duc,1
1994,    224,     12,      0,       ,109 BLOSSOM LN,1010,1,1,1406,Hot Water,1
1995,    224,     13,      0,       ,115 BLOSSOM LN,1010,1,1,1308,Electr Basebrd,1
1996,    224,      5,      0,       ,104 BLOSSOM LN ,1010,1,1,1029,Hot Water,1
1998,    226,      3,      0,       ,138 SAND HILL RD ,1010,1,1,2550,Hot Water,1
1999,    225,     29,      0,       ,"129 LONGLEY RD #A,B",0109,1,1.75,2225,Hot Water,1
1999,    225,     29,      0,       ,"129 LONGLEY RD #A,B",0109,2,1,794,Forced Air-Duc,1
2000,    225,     27,      0,       ,61 LONGLEY RD ,1010,1,2,6802,Steam,1
2002,    225,     28,      0,       ,101 LONGLEY RD,1010,1,1.75,2184,Hot Water,1
2003,    224,     14,      0,       ,123 MARTINS POND RD,1010,1,1.75,1968,Forced Air-Duc,1
2004,    224,     17,      0,       ,193 MARTINS POND RD,1010,1,2,4034,Hot Water,1
2009,    112,     69,      0,       ,18 CHAMPNEY ST,1010,1,1.75,2160,Forced Air-Duc,1
2010,    112,     68,      0,       ,22 CHAMPNEY ST,1010,1,2,2020,Forced Air-Duc,1
2011,    111,     15,      0,       ,28 CHAMPNEY ST,1010,1,1,1346,Hot Water,1
2020,    232,      1,      0,       ,293 CHICOPEE ROW,1010,1,2,4143,Hot Water,1
2022,    231,     85,      0,       ,402 CHICOPEE ROW,1010,1,1.75,1685,Hot Water,1
2028,    232,     16,      0,       ,346 CHICOPEE ROW,1010,1,2,3541,Hot Water,1
2029,    232,     17,      0,       ,348 CHICOPEE ROW,1010,1,2,4731,Hot Water,1
2031,    232,     15,      0,       ,8 SAWTELL DR,1010,1,2,2432,Forced Air-Duc,1
2032,    232,     13,      0,       ,22 SAWTELL DR,1010,1,2,2408,Hot Water,1
2033,    232,     12,      0,       ,28 SAWTELL DR,1010,1,2,2432,Forced Air-Duc,1
2034,    232,     11,      0,       ,32 SAWTELL DR,1010,1,2,2336,Forced Air-Duc,1
2035,    232,      8,      0,       ,31 SAWTELL DR ,1010,1,2,2472,Forced Air-Duc,1
2036,    232,      7,      0,       ,29 SAWTELL DR,1010,1,2,3328,Forced Air-Duc,1
2037,    232,      6,      0,       ,27 SAWTELL DR,1010,1,2,2480,Forced Air-Duc,1
2038,    232,      5,      0,       ,25 SAWTELL DR,1010,1,2,2568,Hot Water,1
2039,    231,     92,      0,       ,21 SAWTELL DR,1010,1,2,2768,Hot Water,1
2045,    243,     10,      0,       ,777 MARTINS POND RD ,1010,1,2,2919,Hot Water,1
2046,    243,     11,      0,       ,795 MARTINS POND RD,1010,1,2,3121,Hot Water,1
2047,    243,     12,      0,       ,811 MARTINS POND RD,1010,1,2,2412,Hot Water,1
2048,    243,     13,      0,       ,15 STAR HOUSE LN,1010,1,2,2212,Forced Air-Duc,1
2049,    243,     14,      0,       ,23 STAR HOUSE LN ,1010,1,2,2065,Forced Air-Duc,1
2050,    243,     15,      0,       ,28 STAR HOUSE LN,1010,1,2,2528,Hot Water,1
2051,    243,     16,      0,       ,24 STAR HOUSE LN,1010,1,2,2600,Forced Air-Duc,1
2054,    232,      3,      0,       ,317 CHICOPEE ROW,1010,1,2,1924,Steam,1
2055,    232,      2,      0,       ,321 CHICOPEE ROW,1010,1,2,3079,Hot Water,1
2056,    231,     12,      0,       ,323 CHICOPEE ROW,1010,1,1,2024,Forced Air-Duc,1
2057,    231,     13,      0,       ,325 CHICOPEE ROW,1010,1,2,3056,Hot Water,1
2058,    231,     14,      0,       ,327 CHICOPEE ROW,1010,1,2,4131,Hot Water,1
2059,    232,      4,      0,       ,335 CHICOPEE ROW,1010,1,1.75,1469,Hot Water,1
2061,    232,     18,      0,       ,332 CHICOPEE ROW,1010,1,2,3494,Hot Water,1
2062,    232,     20,      0,       ,316 CHICOPEE ROW ,1010,1,2.5,3630,Hot Water,1
2063,    232,     19,      0,       ,318 CHICOPEE ROW,1010,1,2,3070,Hot Water,1
2064,    232,     21,      0,       ,312 CHICOPEE ROW,1010,1,2.75,4161,Forced Air-Duc,1
2065,    232,     22,      0,       ,310 CHICOPEE ROW,1010,1,1.75,3209,Hot Water,1
2066,    232,     23,      0,       ,292 CHICOPEE ROW,1010,1,2,2771,Forced Air-Duc,1
2067,    232,     24,      0,       ,290 CHICOPEE ROW,1010,1,2,3621,Hot Water,1
2068,    232,     25,      0,       ,280 CHICOPEE ROW,1010,1,2,4253,Hot Water,1
2069,    232,     26,      0,       ,270 CHICOPEE ROW,1010,1,1.75,3841,Hot Water,1
2070,    233,     43,      0,       ,523 MARTINS POND RD ,1040,1,1,3675,Hot Water,1
2071,    232,     46,      0,       ,24 KAILEYS WAY,1010,1,2,2483,Forced Air-Duc,1
2072,    233,     35,      0,       ,431 MARTINS POND RD,1010,1,2,2678,Forced Air-Duc,1
2073,    233,     36,      0,       ,435 MARTINS POND RD,0101,1,2,1472,Forced Air-Duc,1
2074,    233,     37,      0,       ,469 MARTINS POND RD,1010,1,2,2272,Forced Air-Duc,1
2075,    233,     38,      0,       ,485 MARTINS POND RD,1010,1,2,2444,Hot Water,1
