"","USECODE","FUELTYPE","AREASQ","STORYHEIGHT"
"5586","101","OIL",1072,"1"
"5587","101","ELECTRIC",1552,"1"
"5588","101","ELECTRIC",1651.2,"2"
"5589","101","GAS",1829,"1"
"5590","101","ELECTRIC",1008,"1"
"5591","101","ELECTRIC",960,"1"
"5592","101","ELECTRIC",1990,"1"
"5593","101","ELECTRIC",1497.6,"2"
"5594","101","ELECTRIC",2634,"1"
"5595","101","ELECTRIC",1075.2,"1H"
"5596","101","OIL",1852,"2"
"5597","930",NA,0,NA
"5598","101","OIL",1008,"1"
"5599","101","OIL",1008,"1"
"5600","101","OIL",2101,"2"
"5601","101","OIL",2696,"1"
"5602","101","OIL",3750.6,"2"
"5603","101","ELECTRIC",1092,"1"
"5604","101","GAS",1932.8,"1"
"5605","101","ELECTRIC",1688,"1"
"5606","101","ELECTRIC",1008,"1"
"5607","101","OIL",1024,"1"
"5608","101","OIL",1550.4,"2"
"5609","101","OIL",1188,"1"
"5610","101","OIL",1483.5,"1"
"5611","101","ELECTRIC",1428,"1T"
"5612","101","GAS",1360,"1"
"5613","101","OIL",1881.6,"2"
"5614","101","OIL",1772,"1"
"5615","101","OIL",1483,"1"
"5616","101","OIL",1408,"1"
"5617","101","OIL",1292,"1"
"5618","101","OIL",1790,"1T"
"5619","101","OIL",1672,"1"
"5620","101","GAS",1512,"1"
"5621","101","OIL",1411.2,"1"
"5622","101","OIL",1336,"1"
"5623","101","OIL",1497.6,"2"
"5624","101","GAS",2202,"2"
"5625","101","OIL",1325,"1"
"5626","101","OIL",1638,"1"
"5627","101","GAS",1872,"1T"
"5628","101","OIL",1064,"1"
"5629","101","OIL",2203.2,"2"
"5630","101","OIL",1477,"1T"
"5631","101","OIL",1380,"1"
"5632","101","ELECTRIC",1550.4,"2"
"5633","101","ELECTRIC",1310.4,"1"
"5634","101","GAS",1741,"1"
"5635","101","OIL",1704,"1"
"5636","101","ELECTRIC",2790,"1"
"5637","132",NA,0,NA
"5638","101","GAS",3186,"1"
"5639","101","OIL",2030,"2"
"5640","101","GAS",972,"1"
"5641","101","OIL",1591.2,"2"
"5642","101","OIL",1958.4,"2"
"5643","101","OIL",2040,"1T"
"5644","101","OIL",2224.8,"2"
"5645","101","GAS",816,"2"
"5646","101","OIL",1986,"2"
"5647","101","ELECTRIC",1996,"1T"
"5648","101","OIL",1497.6,"2"
"5649","101","OIL",1512,"1"
"5650","101","OIL",1248,"1"
"5651","101","GAS",2121.6,"1"
"5652","101","GAS",2538,"2"
"5653","101","GAS",2064,"1"
"5654","104","OIL",2756,"2A"
"5655","101","GAS",2196,"2"
"5656","101","OIL",1414.4,"1H"
"5657","101","OIL",1188,"1"
"5658","101","GAS",1152,"1"
"5659","101","GAS",1728,"2"
"5660","101","GAS",1435.75,"1T"
"5661","101","OIL",5221,"2"
"5662","101","OIL",2663,"2"
"5663","101","OIL",1935,"1H"
"5664","101","GAS",1512,"1"
"5665","101","OIL",1689.6,"2"
"5666","101","OIL",1200,"1"
"5667","101","OIL",1944,"1H"
"5668","101","OIL",2216,"1T"
"5669","101","GAS",1428,"1T"
"5670","101","GAS",2112,"1"
"5671","101","GAS",1056,"1"
"5672","101","GAS",1932,"1"
"5673","101","GAS",1296,"1"
"5674","101","GAS",1104,"1"
"5675","101","GAS",2043,"1T"
"5676","101","GAS",1416,"1"
"5677","101","GAS",1428,"1T"
"5678","101","GAS",1624,"1T"
"5679","101","OIL",960,"1"
"5680","101","GAS",1584,"1"
"5681","101","GAS",1056,"1"
"5682","101","GAS",1856,"1"
"5683","101","GAS",1683.5,"1T"
"5684","101","GAS",1072,"1"
"5685","101","GAS",1072,"1"
"5686","101","GAS",1540,"1"
"5687","101","GAS",2108.5,"1T"
"5688","101","GAS",1624,"1T"
"5689","101","GAS",1848,"1"
"5690","101","ELECTRIC",1536,"1"
"5691","101","GAS",1176,"1"
"5692","101","ELECTRIC",960,"1"
"5693","101","ELECTRIC",2304,"1"
"5694","101","ELECTRIC",1680,"1"
"5695","101","ELECTRIC",1440,"1"
"5696","101","ELECTRIC",1586,"1"
"5697","101","GAS",1416.8,"1"
"5698","101","ELECTRIC",1596,"1"
"5699","101","GAS",2500.2,"1"
"5700","132",NA,0,NA
"5701","101","OIL",1400,"1T"
"5702","101","OIL",960,"1"
"5703","101","GAS",1487.78,"1"
"5704","101","OIL",1297,"1"
"5705","101","ELECTRIC",1260,"1"
"5706","101","ELECTRIC",2128,"1"
"5707","101","ELECTRIC",960,"1"
"5708","101","GAS",960,"1"
"5709","101","ELECTRIC",960,"1"
"5710","101","OIL",1252,"2"
"5711","101","OIL",1104,"1"
"5712","101","GAS",2288.4,"1"
"5713","101","GAS",1219.2,"1"
"5714","101","GAS",1392,"1"
"5715","101","GAS",1392,"1"
"5716","101","ELECTRIC",1008,"1"
"5717","101","ELECTRIC",1512,"1"
"5718","101","ELECTRIC",1008,"1"
"5719","101","ELECTRIC",1310.4,"1"
"5720","101","OIL",1252,"1"
"5721","101","OIL",1488,"1"
"5722","101","OIL",1008,"1"
"5723","101","OIL",1008,"1"
"5724","101","OIL",1433.6,"1"
"5725","101","OIL",1587.6,"1"
"5726","101","OIL",1684.8,"2"
"5727","101","OIL",1288,"1"
"5728","101","OIL",1814.4,"1"
"5729","101","OIL",1512,"1"
"5730","101","OIL",1735,"1"
"5731","101","OIL",1008,"1"
"5732","101","GAS",2100,"1"
"5733","101","GAS",1764,"1"
"5734","101","OIL",1529,"1"
"5735","101","GAS",1413,"1"
"5736","101","OIL",1024,"1"
"5737","101","OIL",1757,"1"
"5738","101","GAS",1008,"1"
"5739","101","OIL",1264,"1"
"5740","101","OIL",1764,"1"
"5741","101","OIL",1008,"1"
"5742","101","OIL",1008,"1"
"5743","101","OIL",1400,"1T"
"5744","101","OIL",1831.2,"1"
"5745","101","GAS",2016,"1"
"5746","101","OIL",1814.4,"1"
"5747","101","OIL",1542,"1"
"5748","101","OIL",990,"1"
"5749","101","GAS",1612.8,"1"
"5750","101","OIL",1460,"1"
"5751","101","OIL",1260,"1"
"5752","101","OIL",1008,"1"
"5753","101","OIL",1372,"1"
"5754","101","GAS",1008,"1"
"5755","101","ELECTRIC",1443,"1"
"5756","101","GAS",1516,"1"
"5757","101","ELECTRIC",1008,"1"
"5758","101","GAS",1832,"1T"
"5759","101","OIL",1833.2,"1"
"5760","101","ELECTRIC",1008,"1"
"5761","101","ELECTRIC",1008,"1"
"5762","101","GAS",1411.2,"1"
"5763","101","GAS",3015,"1"
"5764","101","ELECTRIC",2016,"1"
"5765","101","OIL",1795.2,"2"
"5766","101","ELECTRIC",1008,"1"
"5767","101","OIL",1056,"1"
"5768","972",NA,0,NA
"5769","101","OIL",3528,"1"
"5770","101","GAS",1918,"1"
"5771","101","OIL",1320,"1"
"5772","101","OIL",1795.2,"2"
"5773","101","OIL",1008,"1"
"5774","101","GAS",1912.5,"1T"
"5775","101","GAS",1656,"1"
"5776","101","GAS",2337.5,"1T"
"5777","101","GAS",1487.5,"1T"
"5778","101","GAS",1900,"1"
"5779","101","OIL",2087,"1"
"5780","132",NA,0,NA
"5781","101","OIL",1804.4,"1"
"5782","101","OIL",1932,"1"
"5783","101","OIL",1411.2,"1"
"5784","101","GAS",1579,"1"
"5785","101","GAS",1329.6,"1H"
"5786","101","OIL",1064,"1"
"5787","101","OIL",1382.4,"1H"
"5788","101","OIL",1092,"1"
"5789","132",NA,0,NA
"5790","101","ELECTRIC",2400,"2"
"5791","101","OIL",1196,"1H"
"5792","101","GAS",3135,"2"
"5793","101","OIL",1754,"1"
"5794","132",NA,0,NA
"5795","132",NA,0,NA
"5796","101","OIL",1250,"1"
"5797","101","ELECTRIC",1904,"1"
"5798","101","OIL",2218,"2"
"5799","091","OIL",1585,"1T"
"5800","101","GAS",1689,"1"
"5801","713",NA,0,NA
"5802","101","OIL",1800,"1"
"5803","101","OIL",2084,"1"
"5804","931",NA,0,NA
"5805","130",NA,0,NA
"5806","132",NA,0,NA
"5807","101","OIL",1824,"1"
"5808","132",NA,0,NA
"5809","132",NA,0,NA
"5810","017","OIL",2827.38,"1T"
"5811","971",NA,0,NA
"5812","971",NA,0,NA
"5813","401","OIL",71096,"2"
"5814","957","GAS",21544,"1"
"5815","957",NA,0,NA
"5816","957",NA,0,NA
"5817","957","GAS",44048,"2"
"5818","112","GAS",5600,"2"
"5819","935","GAS",38167.2,"2"
"5820","971",NA,0,NA
"5821","102","OIL",1330,"6"
"5822","102","OIL",1345,"6"
"5823","102","OIL",1240,"6"
"5824","102","OIL",1360,"6"
"5825","917","GAS",91700,"2"
"5826","102","OIL",1330,"6"
"5827","102","OIL",1345,"6"
"5828","102","OIL",1240,"6"
"5829","102","OIL",1360,"6"
"5830","957","OIL",51478,"1"
"5831","102","OIL",1330,"6"
"5832","102","OIL",1250,"6"
"5833","102","OIL",1240,"6"
"5834","102","OIL",1360,"6"
"5835","971",NA,0,NA
"5836","102","OIL",1330,"6"
"5837","102","OIL",1345,"6"
"5838","102","OIL",1240,"6"
"5839","102","OIL",1360,"6"
"5840","102","OIL",1330,"6"
"5841","102","OIL",1345,"6"
"5842","102","OIL",1240,"6"
"5843","102","OIL",1360,"6"
"5844","937","COAL",9794,"1"
"5845","019","GAS",158280,"4"
"5846","900",NA,0,NA
"5847","601",NA,0,NA
"5848","036","OIL",1189,"1"
"5849","036",NA,0,NA
"5850","911",NA,0,NA
"5851","101","OIL",1900,"2A"
"5852","101","OIL",1638,"1T"
"5853","101","GAS",1168,"1"
"5854","101","GAS",1056,"1"
"5855","101","OIL",1716,"1T"
"5856","101","OIL",1668.4,"1"
"5857","130",NA,0,NA
"5858","106",NA,0,NA
"5859","101","ELECTRIC",2352,"1T"
"5860","132",NA,0,NA
"5861","101","OIL",1408,"1"
"5862","101","OIL",2371.2,"1"
"5863","101","GAS",2604,"1T"
"5864","101","OIL",1634.4,"2"
"5865","101","OIL",1008,"1"
"5866","101","OIL",1152,"1"
"5867","101","OIL",1293,"1"
"5868","101","OIL",3203,"2"
"5869","713",NA,0,NA
"5870","101","OIL",1170,"1T"
"5871","101","OIL",1154,"1"
"5872","132",NA,0,NA
"5873","101","OIL",1435,"1"
"5874","713",NA,0,NA
"5875","101","OIL",2674,"2"
"5876","101","OIL",2632,"1"
"5877","101","GAS",1904,"2"
"5878","132",NA,0,NA
"5879","101","GAS",1358,"2"
"5880","132",NA,0,NA
"5881","101","GAS",2688,"2"
"5882","101","GAS",2450,"2"
"5883","101","OIL",2495.8,"1H"
"5884","101","GAS",2648.8,"2A"
"5885","101","OIL",2132,"1"
"5886","101","GAS",2564,"2"
"5887","101","OIL",1152,"1H"
"5888","132",NA,0,NA
"5889","101","OIL",1958.4,"1"
"5890","101","OIL",1140,"1"
"5891","132",NA,0,NA
"5892","132",NA,0,NA
"5893","130",NA,0,NA
"5894","101","OIL",1632,"2"
"5895","101","GAS",2276,"1"
"5896","101","OIL",4132,"1"
"5897","101","OIL",2558,"2"
"5898","101","GAS",2824,"2"
"5899","101","GAS",1643.44,"1H"
"5900","101","OIL",1344,"1T"
"5901","130",NA,0,NA
"5902","101","GAS",1849,"1"
"5903","101","GAS",1248,"1"
"5904","101","GAS",2004.16,"2A"
"5905","101","GAS",2128.4,"2"
"5906","101","GAS",2511,"1T"
"5907","101","OIL",2838.4,"2"
"5908","101","OIL",3146,"2"
"5909","101","GAS",3300,"2"
"5910","101","GAS",2932,"2A"
"5911","101","GAS",2556,"2"
"5912","101","GAS",3077.2,"2"
"5913","101","GAS",3379.2,"2"
"5914","132",NA,0,NA
"5915","930",NA,0,NA
"5916","101","GAS",2240,"2"
"5917","101","GAS",2288,"2"
"5918","101","GAS",3163.96,"1"
"5919","101","GAS",6208,"2"
"5920","101","GAS",1878.4,"1"
"5921","101","OIL",3548.4,"2"
"5922","101","GAS",3948,"2"
"5923","101","GAS",3815,"1"
"5924","101","GAS",3158,"2"
"5925","101","GAS",3532,"2"
"5926","101","OIL",1504.8,"1T"
"5927","101","GAS",3402,"2"
"5928","101","GAS",2789.2,"1T"
"5929","101","GAS",2696,"2H"
"5930","101","GAS",3426.5,"1H"
"5931","101","OIL",960,"1"
"5932","132",NA,0,NA
"5933","132",NA,0,NA
"5934","101","OIL",704,"1"
"5935","101","OIL",796,"1"
"5936","101","OIL",2852,"2"
"5937","101","OIL",1200,"1"
"5938","101","ELECTRIC",1008,"1"
"5939","101","ELECTRIC",1256,"1"
"5940","101","GAS",1200,"1"
"5941","101","ELECTRIC",1944,"2"
"5942","101","OIL",1684.8,"2"
"5943","101","OIL",1815,"1"
"5944","101","OIL",1555.2,"1"
"5945","101","OIL",1584,"1"
"5946","101","ELECTRIC",1841,"1"
"5947","101","ELECTRIC",1008,"1"
"5948","101","ELECTRIC",1064,"1"
"5949","101","ELECTRIC",1519.2,"2"
"5950","101","ELECTRIC",1260,"1"
"5951","101","ELECTRIC",1012,"1"
"5952","101","ELECTRIC",1596,"1"
"5953","101","ELECTRIC",1064,"1"
"5954","101","ELECTRIC",1064,"1"
"5955","101","GAS",1689.6,"1"
"5956","101","GAS",1440,"1"
"5957","101","OIL",1000,"1"
"5958","101","GAS",1064,"1"
"5959","101","ELECTRIC",1056,"1"
"5960","101","GAS",1040,"1"
"5961","101","OIL",1428,"1T"
"5962","101","GAS",2128,"1"
"5963","101","ELECTRIC",1320,"1"
"5964","101","OIL",864,"1"
"5965","101","ELECTRIC",1008,"1"
"5966","101","ELECTRIC",960,"1"
"5967","101","ELECTRIC",1008,"1"
"5968","132",NA,0,NA
"5969","101","OIL",1860.8,"1"
"5970","101","GAS",2120,"1"
"5971","101","GAS",2109.6,"2"
"5972","101","OIL",1784,"1T"
"5973","101","GAS",3376,"2"
"5974","101","ELECTRIC",1008,"1"
"5975","101","GAS",2328,"2"
"5976","101","GAS",2551,"2"
"5977","101","GAS",2412,"2"
"5978","101","GAS",1993,"2"
"5979","101","GAS",2296.5,"1T"
"5980","101","GAS",2106,"1"
"5981","101","GAS",2048,"2"
"5982","101","GAS",2125,"1T"
"5983","101","GAS",1799,"1T"
"5984","101","ELECTRIC",1743.5,"1T"
"5985","101","ELECTRIC",1616.8,"1"
"5986","101","GAS",2124,"1"
"5987","101","GAS",1974,"2"
"5988","101","GAS",1951.5,"1T"
"5989","101","GAS",2236,"1"
"5990","101","GAS",2388,"2"
"5991","101","GAS",2216,"2"
"5992","101","OIL",1487.5,"1T"
"5993","101","GAS",1627.5,"1T"
"5994","101","GAS",2457.6,"1"
"5995","101","GAS",2008,"1"
"5996","101","GAS",1064,"1"
"5997","101","GAS",1056,"1"
"5998","101","GAS",1572,"1"
"5999","101","ELECTRIC",1053,"1"
"6000","101","GAS",2020.48,"2"
"6001","101","OIL",1821.6,"2"
"6002","101","GAS",2290,"1"
"6003","101","GAS",3542,"2"
"6004","101","OIL",4278.68,"1"
"6005","101","GAS",2860.6,"2"
"6006","910",NA,0,NA
"6007","101","GAS",4504,"2"
"6008","101","GAS",3304,"1"
"6009","132",NA,0,NA
"6010","101","GAS",1640,"2"
"6011","132",NA,0,NA
"6012","132",NA,0,NA
"6013","101","GAS",2741.6,"2A"
"6014","101","OIL",2188,"2A"
"6015","101","OIL",1056,"1"
"6016","101","OIL",1312,"1"
"6017","101","OIL",1848,"1"
"6018","101","OIL",2164.5,"1T"
"6019","101","OIL",1334,"1"
"6020","101","ELECTRIC",1874,"1T"
"6021","101","OIL",2217.6,"1"
"6022","101","OIL",1152,"1"
"6023","101","OIL",2086,"1"
"6024","101","GAS",3227,"2"
"6025","101","OIL",2108.8,"1H"
"6026","101","OIL",1796,"1H"
"6027","101","OIL",1316,"1A"
"6028","101","OIL",2478.8,"2"
"6029","101","GAS",2888,"1T"
"6030","101","OIL",1824.1,"1"
"6031","101","OIL",1830,"1"
"6032","101","OIL",1972.5,"1"
"6033","101","WOOD",2281.2,"2"
"6034","017","OIL",1882,"2"
"6035","101","GAS",3891.6,"2"
"6036","101","GAS",1348.06,"1H"
"6037","130",NA,0,NA
"6038","101","GAS",2416,"1T"
"6039","101","OIL",1775.8,"1"
"6040","101","OIL",2215.2,"1"
"6041","101","GAS",2381.2,"2"
"6042","101","GAS",2614.4,"1H"
"6043","101","GAS",3097.6,"1T"
"6044","101","GAS",3354,"2"
"6045","101","GAS",2972.8,"2"
"6046","101","OIL",2473.4,"1"
"6047","101","GAS",3867.2,"2"
"6048","101","GAS",3125.2,"1"
"6049","101","OIL",1764,"2"
"6050","101","OIL",2112,"2"
"6051","101","OIL",3158.4,"2A"
"6052","101","GAS",2656,"2"
"6053","101","GAS",2040,"1"
"6054","101","GAS",2616,"2"
"6055","101","GAS",3693.2,"1"
"6056","101","OIL",2020,"1"
"6057","101","GAS",2599,"1"
"6058","101","PROPANE",2560,"2"
"6059","101","GAS",1296,"1"
"6060","101","OIL",1768,"1"
"6061","101","GAS",3136,"2"
"6062","101","GAS",2356.2,"1"
"6063","101","OIL",2028.2,"1"
"6064","101","OIL",1996,"2"
"6065","911",NA,0,NA
"6066","921",NA,0,NA
"6067","718",NA,0,NA
"6068","101","OIL",1641.6,"1H"
"6069","716",NA,0,NA
"6070","130",NA,0,NA
"6071","101","OIL",2730,"1"
"6072","130",NA,0,NA
"6073","714",NA,0,NA
"6074","101","GAS",2214,"1"
"6075","073",NA,0,NA
"6076","911",NA,0,NA
"6077","073",NA,0,NA
"6078","101","OIL",1736,"1"
"6079","718",NA,0,NA
"6080","101","OIL",1588,"1T"
"6081","017","OIL",1689.6,"1T"
"6082","130",NA,0,NA
"6083","101","OIL",1950,"1T"
"6084","101","OIL",2205,"1T"
"6085","101","ELECTRIC",1684,"1"
"6086","132",NA,0,NA
"6087","101","GAS",3209.6,"2"
"6088","101","GAS",3001,"2"
"6089","132",NA,0,NA
"6090","101","ELECTRIC",2220,"1"
"6091","101","OIL",3321.4,"2"
"6092","101","GAS",1976,"2"
"6093","971",NA,0,NA
"6094","931","GAS",27930,"2"
"6095","910",NA,0,NA
"6096","910","GAS",14036,"1"
"6097","920","ELECTRIC",450,"1"
"6098","971",NA,0,NA
"6099","393","GAS",26934,"3A"
"6100","971",NA,0,NA
"6101","971",NA,0,NA
"6102","041","GAS",57909,"2H"
"6103","400","OIL",69817,"4A"
"6104","403",NA,0,NA
"6105","400","OIL",166494,"4"
"6106","337",NA,0,NA
"6107","971",NA,0,NA
"6108","716",NA,0,NA
"6109","910",NA,0,NA
"6110","130",NA,0,NA
"6111","101","GAS",1810,"1"
"6112","101","ELECTRIC",1236,"1"
"6113","101","GAS",1952,"1"
"6114","304","ELECTRIC",57168,"3"
"6115","101","OIL",1960,"1"
"6116","716",NA,0,NA
"6117","101","OIL",2024,"2"
"6118","930",NA,0,NA
"6119","910",NA,0,NA
"6120","013","OIL",6135.2,"1T"
"6121","910",NA,0,NA
"6122","431",NA,0,NA
"6123","101","OIL",1400,"1"
"6124","132",NA,0,NA
"6125","720",NA,0,NA
"6126","716",NA,0,NA
"6127","019",NA,0,NA
"6128","930",NA,0,NA
"6129","971","NONE",4180,"1"
"6130","392",NA,0,NA
"6131","326","GAS",20289.6,"1"
"6132","971",NA,0,NA
"6133","911",NA,0,NA
"6134","805",NA,0,NA
"6135","130",NA,0,NA
"6136","972",NA,0,NA
"6137","130",NA,0,NA
"6138","101","OIL",1494,"1H"
"6139","101","OIL",4282,"2"
"6140","132",NA,0,NA
"6141","132",NA,0,NA
"6142","920",NA,0,NA
"6143","132",NA,0,NA
"6144","132",NA,0,NA
"6145","901",NA,0,NA
"6146","130",NA,0,NA
"6147","101","OIL",1918,"1"
"6148","101","OIL",1512,"1"
"6149","101","OIL",864,"1"
"6150","101","OIL",1547,"1"
"6151","101","OIL",3444,"2A"
"6152","920",NA,0,NA
"6153","130",NA,0,NA
"6154","101","OIL",2598.4,"2"
"6155","901",NA,0,NA
"6156","910",NA,0,NA
"6157","910",NA,0,NA
"6158","101","OIL",2379.2,"1A"
"6159","301","OIL",8554,"2"
"6160","101","OIL",1884.9,"2"
"6161","936",NA,0,NA
"6162","999",NA,0,NA
"6163","101","OIL",1500,"2"
"6164","132",NA,0,NA
"6165","101","OIL",1584,"2"
"6166","132",NA,0,NA
"6167","132",NA,0,NA
"6168","106",NA,0,NA
"6169","132",NA,0,NA
"6170","132",NA,0,NA
"6171","101","OIL",1696,"2A"
"6172","132",NA,0,NA
"6173","920",NA,0,NA
"6174","132",NA,0,NA
"6175","132",NA,0,NA
"6176","132",NA,0,NA
"6177","930",NA,0,NA
"6178","930",NA,0,NA
"6179","101","OIL",2638.3,"2A"
"6180","132",NA,0,NA
"6181","132",NA,0,NA
"6182","101","OIL",1950,"2"
"6183","101","OIL",720,"1"
"6184","132",NA,0,NA
"6185","132",NA,0,NA
"6186","132",NA,0,NA
"6187","101","OIL",2422.8,"2"
"6188","101","OIL",1523.2,"1H"
"6189","132",NA,0,NA
"6190","102","OIL",2496,"1"
"6191","101","PROPANE",1323,"1"
"6192","901",NA,0,NA
"6193","132",NA,0,NA
"6194","112","ELECTRIC",34644,"2"
"6195","101","OIL",1730,"1"
"6196","101","ELECTRIC",1512,"1T"
"6197","101","GAS",1548.4,"1H"
"6198","101","OIL",2256.8,"2"
"6199","971",NA,0,NA
"6200","930",NA,0,NA
"6201","337",NA,0,NA
"6202","971",NA,0,NA
"6203","043","GAS",590593,"4"
"6204","403",NA,0,NA
"6205","403",NA,0,NA
"6206","971",NA,0,NA
"6207","342","OIL",44160,"4"
"6208","331","OIL",17659.7,"1A"
"6209","340","GAS",73200,"2"
"6210","929",NA,0,NA
"6211","132",NA,0,NA
"6212","920",NA,0,NA
"6213","132",NA,0,NA
"6214","101","OIL",1427,"1"
"6215","132",NA,0,NA
"6216","101","OIL",1398,"1"
"6217","132",NA,0,NA
"6218","101","OIL",2032,"1T"
"6219","132",NA,0,NA
"6220","132",NA,0,NA
"6221","132",NA,0,NA
"6222","101","GAS",3576,"2"
"6223","101","OIL",1305,"1"
"6224","101","OIL",1616,"1H"
"6225","957",NA,0,NA
"6226","957","OIL",11816.5,"2A"
"6227","093","OIL",6018,"1"
"6228","132",NA,0,NA
"6229","101","OIL",862.8,"1H"
"6230","326","OIL",5328,"1"
"6231","101","ELECTRIC",783.36,"1H"
"6232","031","OIL",4698,"1T"
"6233","013","GAS",1664,"2"
"6234","132",NA,0,NA
"6235","101","GAS",1764,"2"
"6236","957",NA,0,NA
"6237","101","OIL",1770,"1"
"6238","101","OIL",1632,"2"
"6239","930",NA,0,NA
"6240","804",NA,0,NA
"6241","083","NONE",13920,"2"
"6242","101","OIL",3898.4,"1H"
"6243","101","OIL",2615,"2"
"6244","101","OIL",1750,"2"
"6245","101","OIL",1459.25,"1T"
"6246","132",NA,0,NA
"6247","101","OIL",828,"1"
"6248","101","OIL",2266.4,"1T"
"6249","101","OIL",1166,"2"
"6250","101","ELECTRIC",1082,"1"
"6251","101","OIL",1296,"1"
"6252","101","ELECTRIC",2214,"1"
"6253","132",NA,0,NA
"6254","101","OIL",1865.5,"1T"
"6255","101","OIL",1442,"1T"
"6256","104","OIL",2657.5,"2"
"6257","104","OIL",3422.65,"2A"
"6258","325","OIL",1908,"1"
"6259","101","OIL",2380,"2A"
"6260","091","OIL",7312,"1H"
"6261","101","ELECTRIC",1560,"1"
"6262","101","OIL",2268,"2"
"6263","101","GAS",3385.4,"2"
"6264","130",NA,0,NA
"6265","130",NA,0,NA
"6266","130",NA,0,NA
"6267","101","OIL",2451.6,"2A"
"6268","132",NA,0,NA
"6269","132",NA,0,NA
"6270","901",NA,0,NA
"6271","101","OIL",2230,"2"
"6272","101","PROPANE",4261,"2"
"6273","104","OIL",2709,"2A"
"6274","101","OIL",3031,"2"
"6275","130",NA,0,NA
"6276","104","GAS",3477,"2"
"6277","132",NA,0,NA
"6278","392",NA,0,NA
"6279","101","TYPICAL",692,"1"
"6280","390",NA,0,NA
"6281","101",NA,2560,"2"
"6282","920","NONE",4423,"1"
"6283","929",NA,0,NA
"6284","929",NA,0,NA
"6285","130",NA,0,NA
"6286","101","OIL",1641.6,"2A"
"6287","132",NA,0,NA
"6288","101","OIL",1517.1,"2"
"6289","380","GAS",8394,"1"
"6290","910",NA,0,NA
"6291","340","ELECTRIC",2943,"1"
"6292","337",NA,0,NA
"6293","326","GAS",13025,"2"
"6294","920",NA,0,NA
"6295","930",NA,0,NA
"6296","452",NA,0,NA
"6297","400",NA,0,NA
"6298","440",NA,0,NA
"6299","101","OIL",2370,"2"
"6300","392",NA,0,NA
"6301","440",NA,0,NA
"6302","041","ELECTRIC",8248,"2"
"6303","901",NA,0,NA
"6304","440",NA,0,NA
"6305","440",NA,0,NA
"6306","132",NA,0,NA
"6307","132",NA,0,NA
"6308","440",NA,0,NA
"6309","440",NA,0,NA
"6310","971",NA,0,NA
"6311","971",NA,0,NA
"6312","971",NA,0,NA
"6313","971",NA,0,NA
"6314","971",NA,0,NA
"6315","400","GAS",23401.3,"2A"
"6316","400","GAS",12265,"1"
"6317","031","OIL",4725,"2"
"6318","401","OIL",67365.6,"4H"
"6319","332","GAS",2250,"1"
"6320","442",NA,0,NA
"6321","326","OIL",32572,"4"
"6322","971",NA,0,NA
"6323","971",NA,0,NA
"6324","901",NA,0,NA
"6325","400","OIL",101956,"4"
"6326","971",NA,0,NA
"6327","971",NA,0,NA
"6328","971",NA,0,NA
"6329","401","OIL",53246,"3"
"6330","971",NA,0,NA
"6331","400","OIL",1680,"1"
"6332","971","NONE",960,"1"
"6333","971",NA,0,NA
"6334","971","OIL",4624,"2"
"6335","971",NA,0,NA
"6336","971",NA,0,NA
"6337","931","GAS",52000,"2"
"6338","930",NA,0,NA
"6339","931","NONE",442,"1"
"6340","931","GAS",3024,"1"
"6341","971",NA,0,NA
"6342","400","GAS",25280,"1"
"6343","332","GAS",1740,"1"
"6344","930",NA,0,NA
"6345","440",NA,0,NA
"6346","340","GAS",2000,"1"
"6347","401","GAS",36690,"1"
"6348","931","GAS",3705,"1"
"6349","970","OIL",15700,"1"
"6350","400","OIL",8864,"1"
"6351","400","OIL",22608,"2"
"6352","931",NA,0,NA
"6353","931",NA,0,NA
"6354","931",NA,0,NA
"6355","031","GAS",12900,"1"
"6356","333","OIL",2112,"1"
"6357","393","GAS",7925,"1"
"6358","332","OIL",3030,"1"
"6359","043","GAS",138471,"3"
"6360","013","OIL",14532,"3"
"6361","390",NA,0,NA
"6362","401","GAS",124329,"5"
"6363","401","GAS",39380,"3"
"6364","400","GAS",23627,"2"
"6365","971","NONE",1408,"1"
"6366","332","GAS",11340,"2"
"6367","034","GAS",5264,"1"
"6368","340","GAS",2108,"1"
"6369","971",NA,0,NA
"6370","971",NA,0,NA
"6371","971",NA,0,NA
"6372","924",NA,0,NA
"6373","924",NA,0,NA
"6374","326","OIL",2030,"1"
"6375","316","GAS",5576,"1"
"6376","931",NA,0,NA
"6377","400","OIL",22184,"1"
"6378","316","NONE",6120,"1"
"6379","930",NA,0,NA
"6380","105","GAS",3456,"3"
"6381","104","ELECTRIC",2000,"1"
"6382","400","GAS",60285,"3"
"6383","316","GAS",10591,"1"
"6384","971",NA,0,NA
"6385","971",NA,0,NA
"6386","971",NA,0,NA
"6387","924",NA,0,NA
"6388","442",NA,0,NA
"6389","921",NA,0,NA
"6390","325","NONE",2592,"2"
"6391","105","GAS",3756,"3"
"6392","332","GAS",11480,"1"
"6393","392",NA,0,NA
"6394","353","OIL",13616.8,"2H"
"6395","931",NA,0,NA
"6396","101","OIL",1040,"1T"
"6397","106",NA,0,NA
"6398","101","OIL",1804.8,"1H"
"6399","130",NA,0,NA
"6400","130",NA,0,NA
"6401","960","OIL",6050,"2"
"6402","111","OIL",6000,"3"
"6403","337",NA,0,NA
"6404","337",NA,0,NA
"6405","337",NA,0,NA
"6406","337",NA,0,NA
