USECODE,STORYHEIGHT,FUELTYPE,AREASQ
101,1,GAS,2286.8
101,1,GAS,3202
101,1,GAS,1737.6
101,1,GAS,1526.4
101,2,GAS,2080
101,1,GAS,1738
132,,,0
101,1T,OIL,2668.75
101,1T,OIL,1836
101,1,GAS,2173.5
101,2A,OIL,3060
101,1,GAS,2664
104,1,OIL,2998.15
104,3,OIL,5868
104,2H,OIL,6359.5
101,2A,OIL,1881.05
132,,,0
101,2,GAS,2052
101,2,GAS,2050
101,2,GAS,2876
101,2,GAS,2128
101,2,GAS,2693
101,2,GAS,1988
101,1T,GAS,2330.34
101,2,GAS,2158
101,1,GAS,1554
101,1,OIL,1590
101,1,OIL,2424
101,2,OIL,2116
101,1,GAS,2265.6
101,1,OIL,1996.8
101,1,OIL,3360
101,1,OIL,2929.8
101,1,OIL,3355.5
101,2A,OIL,3525.6
101,1,OIL,2064
101,2,OIL,2449
101,1,OIL,1056
101,1,OIL,1248
101,1,OIL,1024
101,1,OIL,1248
101,1,OIL,1536
112,2,GAS,19389
101,1,GAS,2268
101,2A,GAS,3053.99
104,2H,OIL,2750
101,2,GAS,1872
101,1T,OIL,1776
101,1,GAS,1608
970,1,GAS,11580
101,1H,OIL,2116
104,2,GAS,2432.5
101,1,GAS,1976
111,2,OIL,4536
101,1T,GAS,637
104,2,GAS,2745.4
101,2,GAS,1114.8
101,1,OIL,1075.2
101,2A,GAS,1993.08
101,2,GAS,1212
101,1,OIL,2054
101,1,OIL,2592
101,1T,OIL,1288
101,2,OIL,2215.8
101,2,OIL,2494
101,2,OIL,2941.6
101,2,OIL,1332
101,1,OIL,1892.8
101,2,OIL,4160
101,2,OIL,1621.45
101,1,OIL,968
101,1,OIL,1068
101,1T,OIL,1428
101,1,GAS,2230
104,1T,OIL,2026.75
958,1,GAS,32911.8
101,1,GAS,1345
101,1,GAS,2073.5
101,1T,GAS,1944
101,1T,ELECTRIC,1309
101,1,OIL,1194
104,2,GAS,2248.5
101,1,OIL,1537
101,1T,GAS,1841.1
112,2,GAS,10096
101,2,OIL,1394
101,2,GAS,1355.5
101,2,OIL,2110.8
101,2,OIL,2056
104,1T,GAS,4279.5
101,1T,OIL,1733
104,1T,GAS,2549
930,,,0
934,1,GAS,45590.8
930,,,0
104,2A,OIL,1388
101,1T,GAS,1502
101,2,OIL,1252.1
104,2H,GAS,3090
105,2A,ELECTRIC,2818.8
101,1T,OIL,2064
101,1T,OIL,2157.6
101,1T,GAS,1284
101,1T,GAS,1856
101,2H,GAS,2479
101,2,GAS,2626
958,,,0
102,2T,GAS,2089
102,1T,GAS,1358
102,2,GAS,1891
102,2,GAS,2262.72
102,2,GAS,2262.72
102,2,GAS,4062.75
102,2A,GAS,1611.5
102,2T,GAS,1952
102,1T,GAS,1459
102,2,GAS,2594
102,2,GAS,2470.84
102,2,GAS,2470.84
102,2,GAS,2767
102,2T,GAS,1952
102,2T,GAS,2089
102,2A,GAS,1611.5
31,2,OIL,5578
101,1T,GAS,1126
391,,,0
101,1T,GAS,1091
316,1,OIL,2289
101,2,GAS,1194.4
101,1,OIL,1584
101,1,OIL,1650
101,1,OIL,2435.8
101,1T,OIL,2481.6
101,1,OIL,1776
101,1,OIL,1979.2
101,1,OIL,2647
104,2A,OIL,3518
101,1T,OIL,1732.5
101,1H,OIL,1479
101,2A,GAS,3053.4
101,2A,GAS,2558.8
101,1T,GAS,2880
101,2A,GAS,3970
101,2,GAS,2176
101,2,OIL,2330
101,2H,GAS,2174.5
101,2A,GAS,2735
101,2,OIL,1660
101,1T,GAS,1327
101,1,GAS,1410
111,2H,OIL,7244
101,1,GAS,1713.6
101,1,GAS,1890
101,1,GAS,2293.5
101,1T,OIL,1837
101,2,OIL,2378
104,1T,OIL,2941.25
101,1,GAS,2288.35
101,1A,GAS,1923.8
101,1T,GAS,1320.5
101,1,GAS,2438.8
101,2,OIL,2731.6
104,2A,OIL,3257
104,2A,GAS,2350.4
104,2H,GAS,2552
101,1,GAS,3190.4
101,2H,GAS,2132
101,2A,GAS,1750
104,2,OIL,2292.5
101,1H,GAS,1021
930,,,0
340,2,GAS,2100
104,2A,OIL,2924
101,2,GAS,3010.8
101,2A,OIL,1421.2
321,1,OIL,1787
104,2H,GAS,3053.25
105,2T,GAS,4279.5
101,1T,GAS,1953
109,2,OIL,3484.76
111,2A,OIL,3629.8
101,2A,OIL,2852
101,1T,OIL,1765
101,1,GAS,1562
101,1,GAS,4027.4
101,1T,GAS,1766.5
101,2,OIL,1488
101,1T,OIL,2375.6
101,1T,OIL,1123.2
101,2A,OIL,2360
101,2H,OIL,2550.24
401,1,GAS,14928
101,2,OIL,2208
101,1T,GAS,2028
101,2,OIL,1063.8
112,2,GAS,14400
130,,,0
130,,,0
101,2,GAS,3070.85
101,1T,OIL,3992.1
101,3,GAS,2426.2
101,2,OIL,2721
101,2A,OIL,2016.4
101,1T,GAS,2370
101,1,OIL,1036
101,1T,OIL,2000
101,1,OIL,1333.75
101,1H,OIL,1157
101,1,OIL,2601.5
101,1T,OIL,1282.5
101,1T,OIL,1880
101,1T,OIL,2107.5
101,1T,OIL,2120
101,1,OIL,1344.7
101,1,GAS,1560.5
104,2,OIL,2166
101,2,GAS,2581
101,1,OIL,1913.6
956,2A,OIL,2441
953,,,0
101,2A,GAS,3302.5
101,2,GAS,2870
101,1T,GAS,1162.5
102,1H,GAS,990
102,2,GAS,2126
102,1,GAS,722
102,1T,OIL,1825.5
102,1,GAS,405
102,2,GAS,2426.6
102,2,GAS,2567
102,2A,GAS,1660
102,1,GAS,736
102,1T,GAS,1428
102,2,GAS,1826
102,2,GAS,1826
102,2A,GAS,1660
102,1,OIL,722
102,1T,OIL,3163.8
102,2A,GAS,1320
102,1,GAS,715
102,2A,GAS,1660
102,1,GAS,736
102,2A,GAS,1660
102,1,GAS,722
102,2A,GAS,1660
102,1,GAS,715
102,1,GAS,736
102,3,OIL,1565
102,2,GAS,700
102,2,GAS,575
102,2,GAS,334
102,2,GAS,700
102,2,GAS,700
102,2,GAS,575
102,2,GAS,575
102,2,GAS,700
102,3,GAS,1256
102,2,GAS,700
102,2,GAS,575
102,2,GAS,575
102,2,GAS,700
102,2,GAS,700
102,2,GAS,575
102,2,GAS,575
102,2,GAS,700
102,3,GAS,883
102,2,GAS,700
102,2,GAS,575
102,2,GAS,575
102,2,GAS,700
102,2,GAS,700
102,2,GAS,575
102,2,GAS,575
102,2,GAS,700
101,1T,GAS,2696
104,1T,OIL,1536
101,1T,GAS,1001
101,1,OIL,1896
101,1T,GAS,1169
101,1T,GAS,1354
101,1T,GAS,1009.5
101,1T,GAS,1245.5
101,1T,OIL,882
101,2,OIL,1688
101,1T,GAS,1461
101,2,OIL,1974
132,,,0
101,1,OIL,1360
101,2,OIL,2061
102,3,GAS,1731
102,4,GAS,2334
102,3,GAS,1675
936,,,0
104,1H,OIL,2244
316,2,GAS,2912
316,1,GAS,3570
340,1T,OIL,1046.5
338,2,OIL,5980
936,,,0
101,1T,OIL,2098.1
101,2,OIL,2608
132,,,0
423,,,0
931,1,NONE,6288
132,,,0
131,,,0
392,,,0
316,4,GAS,130015
316,,,0
101,1,OIL,1352
401,2,GAS,5000
105,2A,GAS,3989.4
101,2A,GAS,2286
101,2H,OIL,3226.2
104,2A,GAS,4228
101,2H,GAS,4124
104,2A,OIL,3026
112,2T,OIL,7849.75
111,2H,OIL,3125
101,2,OIL,2922
101,1T,GAS,1925
104,2,OIL,3986
101,2,OIL,1697
101,2A,OIL,4287
101,1T,GAS,1412.5
101,1H,GAS,1437
342,2,GAS,5148
101,1T,OIL,1344
104,2T,GAS,4044
101,1T,OIL,2583
101,2A,GAS,1826
104,2H,GAS,3560
13,2,GAS,2212
101,2A,OIL,2532
101,2H,GAS,1536
105,2T,OIL,3161
109,1H,GAS,2537
104,2A,OIL,2921.2
101,2A,GAS,1596
140,1,OIL,3120
104,2,GAS,3509
101,2,OIL,1350
101,2,GAS,1432.2
101,2,OIL,1572.16
970,2H,OIL,2967.5
101,1,OIL,816
111,2A,OIL,3653.4
104,2A,GAS,2617.72
104,2A,OIL,2862
101,2,OIL,1284
105,3,GAS,3638.65
104,2A,OIL,2376
104,2A,GAS,3056.7
101,2,GAS,1421
101,1,GAS,653
101,1T,OIL,882
104,2A,GAS,3480
101,1,OIL,1432
101,2,OIL,1470
101,2,OIL,1842.75
101,1,GAS,1012
101,1H,GAS,1512
104,2,GAS,2125
104,2,GAS,1621.91
101,1,OIL,1044
101,2,OIL,2504
101,1H,GAS,1421.42
102,2,GAS,1643
102,2,GAS,1181.25
102,2,GAS,1666
102,1,GAS,935
102,1,GAS,427.5
102,2,GAS,859
102,2,GAS,859
101,1T,GAS,1344
101,2A,OIL,1383
101,1A,GAS,1147
101,2,OIL,2201.68
105,2H,GAS,2488
114,5,GAS,27790
101,2,OIL,1658
101,2,OIL,1974
101,1T,OIL,1989.6
101,2,OIL,1402
101,2,GAS,1403.6
101,1,OIL,816
101,2,GAS,1344
101,2A,GAS,2098
101,1,OIL,1550
101,1,OIL,2426
101,2,OIL,2434
101,2,OIL,2259
101,2,OIL,3115.2
101,2,OIL,1996
101,2,OIL,2148
101,2,OIL,2908
101,2,OIL,1892
101,1,GAS,2528
101,1,OIL,3503
101,2,OIL,1476
101,2,GAS,1502
101,1,OIL,1777
101,1,GAS,2013.4
101,1,OIL,2264.4
927,,,0
101,1,GAS,1052.8
101,1,GAS,720
101,1,GAS,896
101,1,GAS,1827
101,2,GAS,2186
111,2A,GAS,4332
101,1,GAS,1863
105,2,OIL,4355
101,1T,OIL,2392
101,2A,GAS,1200
101,1T,GAS,2037
111,2H,GAS,4822
109,2,GAS,4345
101,2,GAS,1896
101,1,GAS,1644
930,,,0
101,1,GAS,1520
953,,,0
101,1T,OIL,3005.3
101,1H,OIL,1289
101,2,GAS,2490
101,2,OIL,1783
101,1,GAS,2229.4
101,1T,OIL,2457
101,1T,GAS,1231
101,1T,OIL,1958
101,1T,OIL,1484
990,,,0
101,2A,OIL,2188
101,1H,GAS,1352
101,2,OIL,1746
112,2A,GAS,41680
101,2T,GAS,2400
101,1,GAS,1644
101,1T,OIL,1966.5
101,1T,GAS,2393
400,1,GAS,5792
101,1T,OIL,1428
400,1,GAS,32769
400,1,OIL,9540
401,1,GAS,9186
391,,,0
101,1T,OIL,1464
340,1T,OIL,1470
101,1T,OIL,1392
101,1T,OIL,2802.5
101,2,ELECTRIC,2144.4
104,2,GAS,2707
101,2,OIL,1960
374,1,OIL,42979
132,,,0
401,1,GAS,130436
101,2H,GAS,3050
102,2H,GAS,1408
102,2H,GAS,1716
101,1,OIL,1008
101,2,OIL,2058
101,1,GAS,1008
101,1,OIL,2384
101,1,GAS,1664
959,1,OIL,1768
101,1,OIL,2353
101,1,OIL,1927
101,2,OIL,3348
101,1,OIL,1008
101,2,OIL,2036
132,,,0
101,2,OIL,2326
101,1,GAS,1872
101,1,OIL,1562
101,1,OIL,1660
101,1,OIL,2082.4
101,1,GAS,1452
101,1,OIL,2135.2
101,1,OIL,1637
101,2,OIL,2300
101,1,OIL,1512
101,1,OIL,2305
101,2,OIL,2832
101,1,OIL,2308
101,1,OIL,1824
101,1,OIL,1638
101,2,OIL,2432
101,1,OIL,1572
101,1,OIL,1248
101,1,OIL,1056
101,1,OIL,1248
101,1,OIL,2272
101,1,OIL,1560
101,2,OIL,2424
101,1,GAS,1272
101,2,GAS,2736
101,1,OIL,1706
101,1,OIL,1750
101,2,OIL,2204
101,1A,OIL,2568.8
101,1,OIL,1008
101,2,OIL,3402
101,1,GAS,864
101,2,OIL,2014
101,1,OIL,1784
101,1,OIL,1008
101,1,OIL,1248
101,2,OIL,3590
101,1,OIL,984
101,1,OIL,1581
101,1,OIL,1948
101,1,OIL,1955
101,2,OIL,2170
101,1,OIL,2912
132,,,0
101,1H,OIL,1668
101,1H,GAS,1680
101,1H,OIL,1212
101,2,GAS,2378
101,1T,GAS,2280
101,1H,OIL,768
101,1H,OIL,1399.3
101,1H,OIL,1705.8
101,1T,GAS,1896
101,1T,GAS,2154
101,1T,OIL,1153
101,2,OIL,2094
101,1T,OIL,1823.5
101,1T,GAS,1761
101,1T,GAS,2254
101,1T,GAS,1581
101,1T,OIL,2149.5
101,2,OIL,2016
101,1H,GAS,1398
101,1T,OIL,1836
101,1A,OIL,1127.93
101,2,OIL,1092
104,2A,OIL,2170
104,2T,OIL,3243.6
104,1T,OIL,3721
105,2A,GAS,2693.2
101,1T,OIL,1540.25
105,2A,OIL,3344.85
104,2H,GAS,3372
101,1H,GAS,1237.5
101,2A,OIL,1907
101,2,GAS,1531
101,2,GAS,1248
101,1A,OIL,1045
101,2A,OIL,1596
101,2,GAS,1608
104,2,GAS,2684.2
101,1H,OIL,1195.74
101,2,OIL,1152
101,1H,OIL,1512
101,1A,ELECTRIC,1128
101,1H,OIL,1368
930,,,0
13,2H,GAS,3283
31,2H,GAS,3101
326,1,GAS,1842
102,2,OIL,2137
102,2,GAS,1488
102,1,GAS,1144
102,2,GAS,2161
102,2,GAS,1908
102,2,OIL,1642
102,1A,GAS,1002
102,2,GAS,2456
102,2,OIL,815
102,2,OIL,800
102,2,OIL,660
102,2,OIL,645
102,2,OIL,655
102,2,OIL,645
102,2,OIL,675
102,2,OIL,660
102,2,OIL,690
102,2,OIL,670
102,2,OIL,660
102,2,OIL,645
102,2,OIL,655
102,2,OIL,645
102,2,OIL,820
102,2,OIL,805
102,2,OIL,820
102,2,OIL,805
102,2,OIL,660
102,2,OIL,645
102,2,OIL,660
102,2,OIL,645
102,2,OIL,820
102,2,OIL,805
102,2,OIL,820
102,2,OIL,805
102,2,OIL,655
102,2,OIL,645
102,2,OIL,660
102,2,OIL,645
102,2,OIL,820
102,2,OIL,805
102,2,OIL,820
102,2,OIL,805
102,2,OIL,655
102,2,OIL,645
102,2,OIL,660
102,2,OIL,645
102,2,OIL,820
102,2,OIL,805
102,2,OIL,820
102,2,OIL,805
102,2,OIL,660
102,2,OIL,645
102,2,OIL,660
102,2,OIL,645
102,2,OIL,820
102,2,OIL,805
101,2,OIL,2451
101,1H,OIL,1869
101,2,GAS,2567.6
101,1,OIL,1108
101,1T,OIL,1552.5
101,1T,OIL,1577
101,1T,OIL,2047.25
101,1T,OIL,1568
101,1,OIL,942
101,1T,OIL,1512
101,2,OIL,1574
101,2,OIL,1634
930,,,0
131,,,0
101,1,OIL,1418
101,1,OIL,2476.8
101,2,OIL,2431
101,1,OIL,2796.8
101,1,ELECTRIC,1873.2
101,1T,OIL,2296
101,1T,OIL,1428
101,1,OIL,2376
101,1,OIL,2035.2
101,1,OIL,2103.12
101,1T,GAS,3930.46
101,1T,OIL,1596
101,1T,OIL,2052
101,2,OIL,5211.2
101,1T,OIL,1472
101,2,OIL,5576.2
382,,,0
101,2,OIL,2831.8
101,1,OIL,1976
101,1,ELECTRIC,2621
101,2A,GAS,2165.7
101,1,OIL,1248
101,1,OIL,1523.2
101,2A,OIL,3246
101,1,OIL,1422.4
101,1T,GAS,1568
109,1T,OIL,2664
101,1T,OIL,1428
101,2A,OIL,2850.8
101,2,OIL,2080
101,1,OIL,1920
101,1,OIL,2735
101,1T,OIL,1309
132,,,0
101,1T,OIL,2337
101,1T,OIL,1512
101,1T,OIL,1767
101,1T,OIL,1621
101,1,OIL,2801.4
101,1,OIL,2220
132,,,0
111,2A,OIL,2968
316,1,GAS,2160
101,2,OIL,1980
101,2A,GAS,1536
104,2A,OIL,2013.6
101,2,GAS,1431
101,1T,GAS,1228.5
101,1T,OIL,1153
101,2,GAS,1369
101,1T,OIL,1340
101,1T,GAS,2203
104,2,GAS,1715
101,1T,GAS,1556
101,2,GAS,2536
104,2A,OIL,4130.97
101,2A,OIL,2461.2
101,1,GAS,2184
101,2A,GAS,2613
104,2,OIL,2365.95
101,2,GAS,2072
101,2H,GAS,2432
105,2A,OIL,2581.4
101,1,OIL,756
102,1,GAS,1180
102,1,GAS,1177
102,2,GAS,1385
102,1,GAS,1180
102,1H,GAS,1058
102,2,GAS,1200
102,1,GAS,1040
102,2,GAS,1971
101,1H,OIL,1404
101,1H,GAS,1080
101,1H,GAS,1701
101,1H,OIL,1524
101,1,OIL,1315
101,1H,GAS,1176
101,1,GAS,1558
101,1,OIL,1900.8
101,1,OIL,2481.9
101,2,GAS,2693
401,1,GAS,5500
444,1,GAS,649
444,1,GAS,3999
444,1,GAS,1437
444,1,GAS,1424
444,1,GAS,1424
444,1,GAS,1406
444,1,GAS,1437
444,1,GAS,2053
101,2,GAS,2030.4
101,1T,GAS,2174.4
101,1H,GAS,1296
101,1H,OIL,1296
101,1H,OIL,1910
101,1T,OIL,2376.4
101,1H,GAS,1728
101,2,GAS,1728
970,2,OIL,38502
101,1,GAS,1450
101,1,GAS,2076
101,1,OIL,2255.8
101,1,OIL,970
101,1,OIL,1358
101,1,OIL,1606
101,1,OIL,2003
101,1,GAS,1834
104,1,GAS,1910
101,1,OIL,1953.6
101,1H,GAS,2400
101,1,GAS,1981.2
101,1,GAS,1909
101,1,OIL,2387.2
101,1,OIL,1690
101,1,GAS,1690
101,1,GAS,1202
101,2,GAS,2144
101,2,OIL,2304.4
101,2,OIL,1996.8
101,1T,OIL,2115.45
101,2,OIL,4877
101,1,OIL,1480
101,1,OIL,2945.3
101,1,OIL,1396
101,1,OIL,1533
101,1,OIL,1830
101,1,OIL,1820.2
101,1,OIL,1590
101,2,OIL,2970
101,1,OIL,2172.8
101,1,OIL,2854.24
101,2,OIL,2730
101,1,OIL,1975
101,1,OIL,1908.4
101,2,OIL,2236.8
101,1,OIL,2250.5
101,2,OIL,2158.8
101,1,OIL,2334
101,1,OIL,2675.2
101,1H,OIL,2152.8
101,1,OIL,1934
101,1,GAS,2316
101,1,GAS,1546
101,1,GAS,1104
101,1,OIL,1608
101,1,GAS,1418.5
101,1,GAS,1896
101,2,GAS,2014
101,1,GAS,2219
101,2,GAS,2626
101,1,GAS,1632
101,1,GAS,1843.2
101,1,GAS,1632
101,1,GAS,1632
101,1,GAS,2047
101,1,GAS,1559
101,2A,GAS,2824
900,1,GAS,1895
101,1,GAS,1482
101,1,GAS,1607
101,1,OIL,1996
101,1,GAS,1960
101,1,GAS,1247
101,2A,OIL,3762.5
101,2,GAS,4354.71
101,1,GAS,1482
101,2,GAS,2745
101,1,GAS,1632
101,2,OIL,2928
101,2A,OIL,4101.25
101,1,OIL,2727
101,1A,OIL,4538.35
132,,,0
101,2A,OIL,3219
101,1T,ELECTRIC,2385
101,2,OIL,4951.48
132,,,0
101,2,GAS,3056
101,1,GAS,1378.5
101,1,GAS,1104
101,1,GAS,2955.2
101,2,GAS,2385.6
101,1,GAS,3289.4
101,1,GAS,2708.8
101,2,GAS,2234
101,1,GAS,1833
101,1,GAS,1909
101,1,GAS,2116.8
101,1T,GAS,1854.75
101,1T,GAS,1602
101,2,GAS,1917.4
970,1,ELECTRIC,38616
101,1,OIL,960
101,2,OIL,2056
101,2A,OIL,1992
104,2,GAS,1922.75
101,2,GAS,1216.8
101,2,GAS,2001.6
101,2,OIL,1664.8
101,2,OIL,3142.04
101,2,OIL,1510.6
101,2,GAS,3152.25
101,2,OIL,2801
101,1,OIL,1796
101,2,OIL,3540.8
101,2,OIL,3842.4
101,2,OIL,2904
101,2,OIL,2904
101,2,OIL,3355
101,2A,OIL,2710.8
101,2A,OIL,2912
101,2,OIL,3108.4
101,2,OIL,3183
112,2,GAS,56911.4
326,1,GAS,1075
104,2A,GAS,3167.6
101,2,GAS,1488
105,2H,GAS,2761.9
104,2A,OIL,2044.39
111,2A,OIL,3634
101,1A,OIL,736
101,1T,GAS,1246
101,1T,OIL,2011.5
104,2,GAS,3440.8
104,2A,GAS,3795.54
101,1T,GAS,1691.25
101,1T,OIL,1636.75
101,1T,OIL,2124.8
104,1,GAS,1680
104,2A,GAS,8128.8
931,1,OIL,406
101,1T,OIL,2214.5
930,,,0
104,2,GAS,6641
101,1T,OIL,1890.08
101,1H,GAS,1611.44
104,2A,OIL,2716.8
101,2H,OIL,3277
101,1,OIL,1120
101,1T,OIL,1759.5
101,1T,OIL,1690.25
111,2,OIL,5015
111,2,OIL,4956
101,1A,OIL,1848
102,1T,OIL,1150
102,2A,OIL,2278.07
102,1,OIL,1126
102,2,GAS,2162
102,2,GAS,2093
102,2,GAS,2151
102,1T,OIL,1290
102,1T,GAS,2316
102,1A,GAS,2373
102,2,GAS,2269
102,2,GAS,2787
102,2,GAS,2103
102,2,GAS,2267
102,2,GAS,2787
102,2,GAS,2103
102,2,GAS,2267
102,2,GAS,2267
101,2,OIL,1968
101,2,OIL,2493
930,,,0
930,,,0
102,2,OIL,3390
102,2,OIL,1437
101,1T,GAS,1629
101,1,GAS,932
101,1T,OIL,1309
400,2,GAS,12376
102,2,ELECTRIC,937
102,2,ELECTRIC,659
102,2,ELECTRIC,938
102,2,ELECTRIC,659
102,2,ELECTRIC,638
102,2,ELECTRIC,907
102,2,ELECTRIC,648
102,2,ELECTRIC,638
102,2,ELECTRIC,633
102,2,ELECTRIC,932
102,2,ELECTRIC,634
102,2,ELECTRIC,282
102,2,ELECTRIC,933
444,1,NONE,3885
102,1,OIL,1500
102,2,ELECTRIC,990
102,2,ELECTRIC,694
102,2,ELECTRIC,991
102,2,ELECTRIC,695
102,2,ELECTRIC,651
102,2,ELECTRIC,951
102,2,ELECTRIC,646
102,2,ELECTRIC,675
102,2,ELECTRIC,716
102,2,ELECTRIC,984
102,2,ELECTRIC,682
102,2,ELECTRIC,986
102,2,ELECTRIC,684
444,1,GAS,7756
102,1,GAS,1500
102,2,ELECTRIC,989
102,2,ELECTRIC,687
102,2,ELECTRIC,992
102,2,ELECTRIC,695
102,2,ELECTRIC,653
102,2,ELECTRIC,947
102,2,ELECTRIC,649
102,2,ELECTRIC,675
102,2,ELECTRIC,716
102,2,ELECTRIC,983
102,2,ELECTRIC,681
102,2,ELECTRIC,988
102,2,ELECTRIC,688
102,3,GAS,1909
102,3,GAS,1909
102,3,GAS,1909
102,3,GAS,1909
104,2A,GAS,3646.5
101,2A,OIL,1968
101,2A,GAS,2270.4
101,2A,GAS,2419.2
101,2,GAS,1399.5
101,2,GAS,2823
101,1H,OIL,1512
101,1H,OIL,1092
101,2,OIL,2156
104,2,GAS,1917.6
101,1T,OIL,2002
104,1T,GAS,2159.2
101,2A,OIL,1319
101,2A,OIL,1566
101,1H,OIL,1213
101,2,OIL,2335
101,1T,GAS,2979.5
101,2,OIL,2226
101,2H,GAS,2840.5
101,2T,OIL,4813
101,2,GAS,2479.2
101,1T,GAS,1656
101,1T,GAS,1859.57
101,2,OIL,1517
101,1T,GAS,1708
101,2,OIL,2210
101,2A,OIL,1433.3
101,2,GAS,2142
101,1T,OIL,1622
101,2,GAS,1781.5
101,2,OIL,1094.4
101,1,OIL,1448
101,2,OIL,1798.4
101,1,OIL,905
101,1T,OIL,1409.5
101,1T,GAS,1389
104,2,GAS,2518
102,2A,OIL,1674.2
102,1,GAS,1620
923,2A,OIL,2658
923,2A,OIL,2658
101,1T,OIL,3630
101,2,ELECTRIC,1920
101,1,OIL,2019.6
101,1,OIL,2056
101,1,OIL,1940
101,1,GAS,1553
101,1T,GAS,2626.75
101,2,GAS,2510
101,1T,GAS,1512
101,1,GAS,1942
101,1,GAS,1672
101,1,GAS,1816
101,1,OIL,2498.4
101,2H,GAS,1438.5
101,1T,GAS,1060
101,2,GAS,1443
101,1H,GAS,1064
104,2H,OIL,2392
101,2,OIL,1354
101,2,GAS,1582
101,2,GAS,1807
101,1,ELECTRIC,2255.2
101,2,GAS,1672
101,1T,GAS,1577.5
101,2,OIL,4018.8
101,2,GAS,1932.8
101,1T,GAS,1219.68
101,1T,GAS,2106
101,2,GAS,2352
101,2,GAS,5626.9
101,1,GAS,2328.4
101,1T,GAS,1831.25
101,1,OIL,2517.6
101,1,OIL,4433
132,,,0
101,1T,OIL,6168.1
101,2,GAS,2216.88
101,2,GAS,4390.29
101,2,OIL,2050
101,1T,OIL,1990.5
101,1,OIL,1520.4
101,1,OIL,1785.6
101,1,OIL,966
101,1,OIL,2574
101,1,OIL,966
101,1,OIL,2302
101,1,OIL,1593.9
101,1,OIL,1980
101,1,OIL,1807
101,1,OIL,1702
101,1,OIL,1664
101,1,OIL,1738.8
101,1,OIL,1648
101,1,OIL,2432
101,1,OIL,1449
101,1,OIL,960
101,1,OIL,1526
101,1,OIL,2130.8
101,1,OIL,994
101,1,OIL,1830.4
101,1,OIL,996
101,1H,GAS,1663
101,2,OIL,4146
101,2,OIL,6151.8
101,2,OIL,4204.8
101,2,OIL,4301.4
101,2,OIL,4307.2
101,2,OIL,4508.8
101,2,OIL,3768
101,2,OIL,5155
101,2,OIL,3544
101,2,OIL,5883.1
101,2,OIL,5402.8
101,2,OIL,3216
101,2,OIL,4869.2
101,2,OIL,5332.4
101,2,OIL,4638.4
101,2,OIL,3890.4
101,2,OIL,4935.75
101,2,OIL,3772
101,2,OIL,3668
101,2,OIL,5977.8
101,2,OIL,4352
101,2,OIL,4594.5
101,2,OIL,5783.7
101,2,OIL,3608
101,2,OIL,2960
101,1,GAS,1769.8
101,2,OIL,1932.8
101,1T,OIL,2714.5
101,2,OIL,2600
101,2,OIL,3208.5
101,2,GAS,1636
101,1T,OIL,3084
101,2,OIL,2243.4
101,1,GAS,2220
101,1T,GAS,3546
101,1,OIL,2971.55
101,1,GAS,3011.4
101,1,GAS,2877.6
101,1,OIL,2185.15
101,1,OIL,1929.6
101,1,OIL,1600
101,1,OIL,1680
101,1,OIL,2062.08
101,1,OIL,2028
101,1,OIL,1795.2
101,1,OIL,1344
101,1,OIL,2150.4
101,1,OIL,1987.2
930,,,0
132,,,0
101,2,GAS,2197
101,1,GAS,2735.84
101,1,GAS,2628
101,2,GAS,1992
959,1,GAS,2592
101,1,GAS,1896
101,1,GAS,1747.2
101,1,GAS,1752
101,1,GAS,1463
101,1H,OIL,1328
101,2,OIL,2182.4
101,1T,OIL,1864.5
101,2,OIL,2460
101,1,OIL,1209.6
101,2,OIL,2044
101,2,OIL,2856
101,1T,OIL,1738.5
101,2,OIL,2471.48
101,1T,OIL,2373
101,2,OIL,2493
101,1,OIL,1222
101,1,OIL,1140
101,1,OIL,1284
101,1,OIL,1341
101,2A,GAS,2160
101,1,OIL,1573.05
101,1H,OIL,1152
101,1H,OIL,1513
101,1H,OIL,2710.4
101,1H,OIL,1408
101,1H,OIL,1974.4
101,1,OIL,1974.75
101,2,OIL,2208
101,2,OIL,2601.3
101,1T,OIL,1570
101,2,OIL,1919
101,1,OIL,936
101,2,OIL,3475.2
101,1H,OIL,2213
101,1T,GAS,1512
101,2,GAS,3423
101,1,OIL,2513
101,1,OIL,1848
101,1T,OIL,2064.96
104,1H,OIL,2234.75
101,1H,OIL,1116
101,1T,OIL,1715
101,1T,OIL,1506
340,2,ELECTRIC,70426.4
340,11,GAS,175699
340,3,GAS,99682.3
340,2,GAS,80638.9
101,2,OIL,1964
101,1,OIL,1614
101,2,OIL,2944.1
101,1,OIL,2481.5
101,2,OIL,2552
101,1,OIL,1463
101,2,OIL,2072
101,2,OIL,1551
101,2,OIL,2786
101,1,OIL,2504.25
101,1,OIL,2112
101,2,OIL,1568
101,1,OIL,1791.6
101,2,OIL,1480
101,1,OIL,2212
104,1,GAS,2135.2
101,1,OIL,1572
101,1,OIL,2529
101,1,OIL,2155.2
101,1,OIL,1722
101,1,OIL,1152
101,1,OIL,1638
101,1,OIL,1902.1
101,1,OIL,1993.6
101,2,OIL,1554
101,1T,OIL,2280
101,1,OIL,2252.4
101,2,OIL,2210.4
101,1,OIL,2564.7
101,1,OIL,1263
101,1,OIL,1731
104,2,OIL,2903.6
101,1,OIL,1974.8
101,2,OIL,1854
101,1,OIL,3354
101,2,OIL,2008
